1.200000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,4.823973927361327796e+00,8.778261791491610566e+00,4.910427500435995185e+00,7.772393124891000760e+00,5.598997205097538732e+00,8.338224756346004796e+00,5.111132877631621163e+00,8.296293224242871744e+00,0.000000000000000000e+00,5.000000000000000000e-01
1.200000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,3.549954405262609747e+00,8.768947931388629158e+00,2.448015369195701840e+00,9.181228022860205229e+00,2.910427500435995629e+00,8.272393124890999871e+00,2.969465758298102553e+00,8.740856359713278678e+00,0.000000000000000000e+00,5.000000000000000000e-01
1.200000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,8.320502943378440541e-01,9.554700196225230258e+00,9.701425001453316543e-01,8.757464374963667808e+00,1.616149435458997363e+00,9.279939303409497242e+00,1.139447409980724357e+00,9.197367958199464510e+00,1.000000000000000000e+00,5.000000000000000000e-01
1.200000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,9.315261331994381777e+00,8.326166318329011773e+00,9.983801767266889726e+00,8.250619708498893701e+00,9.409791573343699866e+00,9.278792655409764834e+00,9.569618224201656531e+00,8.618526227412557361e+00,0.000000000000000000e+00,5.000000000000000000e-01
1.200000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.160762109732450931e+01,1.100841332061479427e+01,1.047772632848540120e+01,1.085224543293616861e+01,1.149880891158626284e+01,1.027524880291683296e+01,1.119471877913205837e+01,1.071196918548926647e+01,0.000000000000000000e+00,3.022701547662796639e-01
1.200000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,8.320502943378440541e-01,9.554700196225230258e+00,0.000000000000000000e+00,9.000000000000000000e+00,9.701425001453316543e-01,8.757464374963667808e+00,6.007309314943919398e-01,9.104054857062966022e+00,1.000000000000000000e+00,5.000000000000000000e-01
1.200000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,9.701425001453316543e-01,8.757464374963667808e+00,1.940285000290663753e+00,8.514928749927333840e+00,1.616149435458997363e+00,9.279939303409497242e+00,1.508858978631663961e+00,8.850777476100168073e+00,0.000000000000000000e+00,4.289783452921553941e-01
1.200000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.940285000290663753e+00,8.514928749927333840e+00,2.448015369195701840e+00,9.181228022860205229e+00,1.616149435458997363e+00,9.279939303409497242e+00,2.001483268315121133e+00,8.992032025399012696e+00,0.000000000000000000e+00,4.289783452921553941e-01
1.200000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.616149435458997363e+00,9.279939303409497242e+00,2.448015369195701840e+00,9.181228022860205229e+00,2.590392049777517691e+00,9.918823880797175363e+00,2.218185618144072446e+00,9.459997069022293203e+00,0.000000000000000000e+00,5.000000000000000000e-01
1.200000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.035910898146242509e+01,1.275137622919876712e+01,1.044273437687655637e+01,1.186119983810879752e+01,1.100924672460868159e+01,1.230437613602810032e+01,1.060369669431588768e+01,1.230565073444522284e+01,0.000000000000000000e+00,2.711802207206422399e-01
1.200000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.160149247406829609e+01,9.389913056994894092e+00,1.109191404784685453e+01,8.658685920914157563e+00,1.226491106406735199e+01,8.794733192202055960e+00,1.165277252866083302e+01,8.947777390037035872e+00,0.000000000000000000e+00,4.549469253239723510e-01
